CMDLINE /home/jules/.pyenv/versions/3.12.11/bin/python3.12 run_pipeline.py
MEM 250.777344 1754559510.2523
MEM 250.777344 1754559510.3559
MEM 250.777344 1754559510.4594
MEM 250.777344 1754559510.5630
MEM 250.777344 1754559510.6665
MEM 250.777344 1754559510.7699
MEM 250.777344 1754559510.8733
MEM 250.777344 1754559510.9767
MEM 250.777344 1754559511.0801
MEM 250.777344 1754559511.1837
MEM 250.777344 1754559511.2872
MEM 250.777344 1754559511.3904
MEM 250.777344 1754559511.4937
MEM 250.777344 1754559511.5972
MEM 250.777344 1754559511.7010
MEM 250.777344 1754559511.8044
MEM 250.777344 1754559511.9079
MEM 250.777344 1754559512.0113
MEM 250.777344 1754559512.1147
MEM 250.777344 1754559512.2181
MEM 250.777344 1754559512.3216
MEM 250.777344 1754559512.4251
MEM 250.777344 1754559512.5284
MEM 250.777344 1754559512.6320
MEM 250.777344 1754559512.7356
MEM 250.777344 1754559512.8391
MEM 250.777344 1754559512.9424
MEM 250.777344 1754559513.0458
MEM 250.777344 1754559513.1493
MEM 250.777344 1754559513.2530
MEM 250.777344 1754559513.3565
MEM 250.777344 1754559513.4599
MEM 250.777344 1754559513.5635
MEM 250.777344 1754559513.6670
MEM 250.777344 1754559513.7710
MEM 250.777344 1754559513.8744
MEM 250.777344 1754559513.9777
MEM 250.777344 1754559514.0811
MEM 250.777344 1754559514.1846
MEM 250.777344 1754559514.2880
MEM 250.777344 1754559514.3914
MEM 250.777344 1754559514.4948
MEM 250.777344 1754559514.5982
MEM 250.777344 1754559514.7012
MEM 250.777344 1754559514.8048
MEM 250.777344 1754559514.9082
MEM 250.777344 1754559515.0117
MEM 250.777344 1754559515.1153
MEM 250.777344 1754559515.2187
MEM 250.777344 1754559515.3221
MEM 250.777344 1754559515.4254
MEM 250.777344 1754559515.5289
MEM 250.777344 1754559515.6323
MEM 250.777344 1754559515.7357
MEM 250.777344 1754559515.8390
MEM 250.777344 1754559515.9425
MEM 250.777344 1754559516.0457
MEM 250.777344 1754559516.1492
MEM 250.777344 1754559516.2525
MEM 250.777344 1754559516.3560
MEM 250.777344 1754559516.4594
MEM 250.777344 1754559516.5630
MEM 250.777344 1754559516.6663
MEM 250.777344 1754559516.7696
MEM 232.839844 1754559516.8729
MEM 232.839844 1754559516.9760
MEM 232.839844 1754559517.0791
MEM 232.839844 1754559517.1822
MEM 232.839844 1754559517.2855
MEM 232.839844 1754559517.3885
MEM 232.839844 1754559517.4916
MEM 232.839844 1754559517.5948
MEM 232.839844 1754559517.6978
MEM 232.839844 1754559517.8010
MEM 232.839844 1754559517.9042
MEM 232.839844 1754559518.0073
MEM 232.839844 1754559518.1102
MEM 232.839844 1754559518.2134
MEM 232.839844 1754559518.3166
MEM 232.839844 1754559518.4198
MEM 232.839844 1754559518.5229
MEM 232.839844 1754559518.6260
MEM 232.839844 1754559518.7294
MEM 232.839844 1754559518.8325
MEM 232.839844 1754559518.9356
MEM 232.839844 1754559519.0388
MEM 232.839844 1754559519.1419
MEM 232.839844 1754559519.2450
MEM 232.839844 1754559519.3481
MEM 232.839844 1754559519.4513
MEM 232.839844 1754559519.5544
MEM 232.839844 1754559519.6575
MEM 232.839844 1754559519.7607
MEM 232.839844 1754559519.8640
MEM 232.839844 1754559519.9673
MEM 232.839844 1754559520.0704
MEM 232.839844 1754559520.1734
MEM 232.839844 1754559520.2765
MEM 232.839844 1754559520.3797
MEM 232.839844 1754559520.4828
MEM 232.839844 1754559520.5860
MEM 232.839844 1754559520.6892
MEM 232.839844 1754559520.7923
MEM 232.839844 1754559520.8955
MEM 232.839844 1754559520.9987
MEM 232.839844 1754559521.1018
MEM 232.839844 1754559521.2050
MEM 232.839844 1754559521.3081
MEM 232.839844 1754559521.4115
MEM 232.839844 1754559521.5146
MEM 232.839844 1754559521.6177
MEM 232.839844 1754559521.7210
MEM 232.839844 1754559521.8243
MEM 232.839844 1754559521.9275
MEM 232.839844 1754559522.0306
MEM 232.839844 1754559522.1336
MEM 232.839844 1754559522.2368
MEM 232.839844 1754559522.3400
MEM 232.839844 1754559522.4432
MEM 232.839844 1754559522.5464
MEM 232.839844 1754559522.6495
MEM 232.839844 1754559522.7527
MEM 232.839844 1754559522.8559
MEM 232.839844 1754559522.9590
MEM 232.839844 1754559523.0621
MEM 233.214844 1754559523.1653
MEM 233.964844 1754559523.2685
MEM 234.839844 1754559523.3717
MEM 235.714844 1754559523.4749
MEM 236.589844 1754559523.5780
MEM 237.464844 1754559523.6812
MEM 238.339844 1754559523.7845
MEM 239.214844 1754559523.8877
MEM 239.964844 1754559523.9907
MEM 240.839844 1754559524.0937
MEM 241.714844 1754559524.1969
MEM 252.339844 1754559524.3026
MEM 260.214844 1754559524.4079
MEM 268.089844 1754559524.5137
MEM 275.964844 1754559524.6195
MEM 283.839844 1754559524.7252
MEM 291.964844 1754559524.8307
MEM 299.714844 1754559524.9365
MEM 302.964844 1754559525.0398
MEM 269.039062 1754559525.1439
MEM 303.039062 1754559525.2471
MEM 266.414062 1754559525.3504
MEM 303.039062 1754559525.4534
MEM 259.914062 1754559525.5567
MEM 303.039062 1754559525.6599
MEM 258.539062 1754559525.7630
MEM 303.039062 1754559525.8661
MEM 250.542969 1754559525.9692
MEM 303.042969 1754559526.0723
MEM 247.792969 1754559526.1754
MEM 303.042969 1754559526.2783
MEM 248.042969 1754559526.3815
MEM 303.042969 1754559526.4850
MEM 249.042969 1754559526.5881
MEM 287.667969 1754559526.6913
MEM 250.675781 1754559526.7944
MEM 250.675781 1754559526.8974
MEM 250.675781 1754559527.0006
MEM 250.675781 1754559527.1036
MEM 250.675781 1754559527.2068
MEM 250.675781 1754559527.3100
MEM 250.675781 1754559527.4134
MEM 250.675781 1754559527.5166
MEM 250.675781 1754559527.6198
MEM 250.675781 1754559527.7230
MEM 250.675781 1754559527.8260
MEM 250.675781 1754559527.9292
MEM 250.675781 1754559528.0323
MEM 250.675781 1754559528.1355
MEM 250.675781 1754559528.2385
MEM 250.675781 1754559528.3416
MEM 250.800781 1754559528.4447
MEM 250.800781 1754559528.5479
MEM 250.800781 1754559528.6511
MEM 250.800781 1754559528.7542
MEM 250.800781 1754559528.8573
MEM 250.800781 1754559528.9605
MEM 250.800781 1754559529.0637
MEM 250.800781 1754559529.1669
MEM 250.800781 1754559529.2702
MEM 250.800781 1754559529.3747
MEM 250.800781 1754559529.4793
MEM 250.800781 1754559529.5836
MEM 250.800781 1754559529.6886
MEM 250.800781 1754559529.7975
MEM 250.800781 1754559529.9062
MEM 250.800781 1754559530.0105
MEM 250.800781 1754559530.1146
MEM 250.800781 1754559530.2243
MEM 250.800781 1754559530.3334
MEM 250.800781 1754559530.4418
MEM 250.800781 1754559530.5471
MEM 250.800781 1754559530.6585
MEM 250.800781 1754559530.7639
MEM 250.800781 1754559530.8695
MEM 250.800781 1754559530.9736
MEM 250.800781 1754559531.0771
MEM 250.800781 1754559531.1808
MEM 250.800781 1754559531.2855
MEM 250.800781 1754559531.3891
MEM 250.800781 1754559531.4926
MEM 250.800781 1754559531.5962
MEM 250.800781 1754559531.6993
MEM 250.800781 1754559531.8028
MEM 250.800781 1754559531.9061
MEM 250.800781 1754559532.0095
MEM 250.800781 1754559532.1130
MEM 250.800781 1754559532.2166
MEM 250.800781 1754559532.3201
MEM 250.800781 1754559532.4236
MEM 250.800781 1754559532.5277
MEM 250.800781 1754559532.6316
MEM 250.800781 1754559532.7383
MEM 250.800781 1754559532.8418
MEM 250.800781 1754559532.9456
MEM 250.800781 1754559533.0493
MEM 250.800781 1754559533.1527
MEM 250.800781 1754559533.2561
MEM 250.800781 1754559533.3596
MEM 250.800781 1754559533.4630
MEM 250.800781 1754559533.5664
MEM 250.800781 1754559533.6697
MEM 250.800781 1754559533.7734
MEM 250.800781 1754559533.8767
MEM 250.800781 1754559533.9802
MEM 250.800781 1754559534.0835
MEM 250.800781 1754559534.1871
MEM 250.800781 1754559534.2904
MEM 250.800781 1754559534.3937
MEM 250.800781 1754559534.4974
MEM 250.800781 1754559534.6009
MEM 250.800781 1754559534.7045
MEM 250.800781 1754559534.8079
MEM 250.800781 1754559534.9113
MEM 250.800781 1754559535.0145
MEM 250.800781 1754559535.1179
MEM 250.800781 1754559535.2215
MEM 250.800781 1754559535.3251
MEM 250.800781 1754559535.4286
MEM 250.800781 1754559535.5321
MEM 250.800781 1754559535.6355
MEM 250.800781 1754559535.7390
MEM 250.800781 1754559535.8423
MEM 250.800781 1754559535.9455
MEM 250.800781 1754559536.0490
MEM 250.800781 1754559536.1525
MEM 250.800781 1754559536.2559
MEM 250.800781 1754559536.3593
MEM 250.800781 1754559536.4630
MEM 250.800781 1754559536.5664
MEM 250.800781 1754559536.6699
MEM 250.800781 1754559536.7734
MEM 250.800781 1754559536.8769
MEM 250.800781 1754559536.9804
MEM 250.800781 1754559537.0837
MEM 250.800781 1754559537.1871
MEM 250.800781 1754559537.2905
MEM 250.800781 1754559537.3937
MEM 250.800781 1754559537.4971
MEM 250.800781 1754559537.6005
MEM 250.800781 1754559537.7039
MEM 250.800781 1754559537.8075
MEM 250.800781 1754559537.9109
MEM 250.800781 1754559538.0142
MEM 250.800781 1754559538.1175
MEM 250.800781 1754559538.2214
MEM 250.800781 1754559538.3249
MEM 250.800781 1754559538.4284
MEM 250.800781 1754559538.5318
MEM 250.800781 1754559538.6352
MEM 250.800781 1754559538.7385
MEM 250.800781 1754559538.8417
MEM 250.800781 1754559538.9451
MEM 250.800781 1754559539.0484
MEM 250.800781 1754559539.1538
MEM 236.808594 1754559539.2569
MEM 236.808594 1754559539.3600
MEM 236.808594 1754559539.4632
MEM 236.808594 1754559539.5663
MEM 236.808594 1754559539.6695
MEM 236.808594 1754559539.7726
MEM 236.808594 1754559539.8756
MEM 236.808594 1754559539.9788
MEM 236.808594 1754559540.0818
MEM 236.808594 1754559540.1851
MEM 236.808594 1754559540.2882
MEM 236.808594 1754559540.3914
MEM 236.808594 1754559540.4944
MEM 236.808594 1754559540.5977
MEM 236.808594 1754559540.7009
MEM 236.808594 1754559540.8041
MEM 236.808594 1754559540.9071
MEM 236.808594 1754559541.0101
MEM 236.808594 1754559541.1132
MEM 236.808594 1754559541.2162
MEM 236.808594 1754559541.3196
MEM 236.808594 1754559541.4228
MEM 236.808594 1754559541.5257
MEM 236.808594 1754559541.6289
MEM 236.808594 1754559541.7321
MEM 236.808594 1754559541.8352
MEM 236.808594 1754559541.9383
MEM 236.808594 1754559542.0414
MEM 236.808594 1754559542.1445
MEM 236.808594 1754559542.2477
MEM 236.808594 1754559542.3514
MEM 236.808594 1754559542.4544
MEM 236.808594 1754559542.5575
MEM 236.808594 1754559542.6606
MEM 236.808594 1754559542.7637
MEM 236.808594 1754559542.8668
MEM 236.808594 1754559542.9697
MEM 236.808594 1754559543.0727
MEM 236.808594 1754559543.1758
MEM 236.808594 1754559543.2789
MEM 236.808594 1754559543.3819
MEM 236.808594 1754559543.4851
MEM 236.808594 1754559543.5882
MEM 236.808594 1754559543.6914
MEM 236.808594 1754559543.7944
MEM 236.808594 1754559543.8974
MEM 236.808594 1754559544.0006
MEM 236.808594 1754559544.1038
MEM 236.808594 1754559544.2069
MEM 236.808594 1754559544.3100
MEM 236.808594 1754559544.4131
MEM 236.808594 1754559544.5162
MEM 236.808594 1754559544.6194
MEM 236.808594 1754559544.7229
MEM 236.808594 1754559544.8264
MEM 236.808594 1754559544.9298
MEM 236.808594 1754559545.0329
MEM 236.808594 1754559545.1360
MEM 236.808594 1754559545.2391
MEM 236.808594 1754559545.3421
MEM 236.808594 1754559545.4452
MEM 236.808594 1754559545.5484
MEM 236.808594 1754559545.6515
MEM 236.808594 1754559545.7545
MEM 236.808594 1754559545.8576
MEM 236.808594 1754559545.9607
MEM 237.558594 1754559546.0638
MEM 238.433594 1754559546.1668
MEM 239.308594 1754559546.2698
MEM 240.183594 1754559546.3729
MEM 240.933594 1754559546.4760
MEM 241.683594 1754559546.5790
MEM 251.558594 1754559546.6838
MEM 258.058594 1754559546.7893
MEM 265.933594 1754559546.8950
MEM 273.808594 1754559547.0012
MEM 281.808594 1754559547.1069
MEM 289.683594 1754559547.2126
MEM 297.433594 1754559547.3185
MEM 302.933594 1754559547.4216
MEM 257.539062 1754559547.5247
MEM 303.039062 1754559547.6277
MEM 256.289062 1754559547.7308
MEM 303.039062 1754559547.8339
MEM 252.917969 1754559547.9373
MEM 303.042969 1754559548.0404
MEM 250.042969 1754559548.1436
MEM 303.042969 1754559548.2466
MEM 246.792969 1754559548.3496
MEM 303.042969 1754559548.4527
MEM 247.417969 1754559548.5557
MEM 303.042969 1754559548.6588
MEM 248.042969 1754559548.7619
MEM 301.042969 1754559548.8651
MEM 249.042969 1754559548.9683
MEM 285.042969 1754559549.0716
MEM 250.667969 1754559549.1745
MEM 250.667969 1754559549.2776
MEM 250.667969 1754559549.3807
MEM 250.667969 1754559549.4838
MEM 250.667969 1754559549.5870
MEM 250.667969 1754559549.6901
MEM 250.667969 1754559549.7932
MEM 250.667969 1754559549.8965
MEM 250.667969 1754559549.9997
MEM 250.667969 1754559550.1028
MEM 250.667969 1754559550.2058
MEM 250.667969 1754559550.3088
MEM 250.792969 1754559550.4120
MEM 250.792969 1754559550.5151
MEM 250.792969 1754559550.6181
MEM 250.792969 1754559550.7212
MEM 250.792969 1754559550.8243
MEM 250.792969 1754559550.9276
MEM 250.792969 1754559551.0307
MEM 250.792969 1754559551.1340
MEM 250.792969 1754559551.2371
MEM 250.792969 1754559551.3404
MEM 250.792969 1754559551.4435
MEM 250.792969 1754559551.5464
MEM 250.792969 1754559551.6495
MEM 250.792969 1754559551.7526
MEM 250.792969 1754559551.8558
MEM 250.792969 1754559551.9589
MEM 250.792969 1754559552.0619
MEM 250.792969 1754559552.1649
MEM 250.792969 1754559552.2681
MEM 250.792969 1754559552.3711
MEM 250.792969 1754559552.4742
MEM 250.792969 1754559552.5775
MEM 250.792969 1754559552.6807
MEM 250.792969 1754559552.7838
MEM 250.792969 1754559552.8869
MEM 250.792969 1754559552.9898
MEM 250.792969 1754559553.0929
MEM 250.792969 1754559553.1961
MEM 250.792969 1754559553.2993
MEM 250.792969 1754559553.4025
MEM 250.792969 1754559553.5055
MEM 250.792969 1754559553.6088
MEM 250.792969 1754559553.7122
MEM 250.792969 1754559553.8156
MEM 250.792969 1754559553.9190
MEM 250.792969 1754559554.0221
MEM 250.792969 1754559554.1255
MEM 250.792969 1754559554.2290
MEM 250.792969 1754559554.3323
MEM 250.792969 1754559554.4362
MEM 250.792969 1754559554.5396
MEM 250.792969 1754559554.6433
MEM 250.792969 1754559554.7468
MEM 250.792969 1754559554.8501
MEM 250.792969 1754559554.9536
MEM 250.792969 1754559555.0570
MEM 250.792969 1754559555.1605
MEM 250.792969 1754559555.2639
MEM 250.792969 1754559555.3674
MEM 250.792969 1754559555.4716
MEM 250.792969 1754559555.5747
MEM 250.792969 1754559555.6781
MEM 250.792969 1754559555.7815
MEM 250.792969 1754559555.8849
MEM 250.792969 1754559555.9882
MEM 250.792969 1754559556.0915
MEM 250.792969 1754559556.1951
MEM 250.792969 1754559556.2985
MEM 250.792969 1754559556.4021
MEM 250.792969 1754559556.5055
MEM 250.792969 1754559556.6089
MEM 250.792969 1754559556.7123
MEM 250.792969 1754559556.8156
MEM 250.792969 1754559556.9188
MEM 250.792969 1754559557.0222
MEM 250.792969 1754559557.1258
MEM 250.792969 1754559557.2292
MEM 250.792969 1754559557.3322
MEM 250.792969 1754559557.4358
MEM 250.792969 1754559557.5392
MEM 250.792969 1754559557.6428
MEM 250.792969 1754559557.7461
MEM 250.792969 1754559557.8495
MEM 250.792969 1754559557.9530
MEM 250.792969 1754559558.0564
MEM 250.792969 1754559558.1600
MEM 250.792969 1754559558.2634
MEM 250.792969 1754559558.3664
MEM 250.792969 1754559558.4697
MEM 250.792969 1754559558.5731
MEM 250.792969 1754559558.6766
MEM 250.792969 1754559558.7799
MEM 250.792969 1754559558.8834
MEM 250.792969 1754559558.9868
MEM 250.792969 1754559559.0903
MEM 250.792969 1754559559.1937
MEM 250.792969 1754559559.2971
MEM 250.792969 1754559559.4006
MEM 250.792969 1754559559.5043
MEM 250.792969 1754559559.6079
MEM 250.792969 1754559559.7114
MEM 250.792969 1754559559.8147
MEM 250.792969 1754559559.9179
MEM 250.792969 1754559560.0216
MEM 250.792969 1754559560.1253
MEM 243.808594 1754559560.2284
MEM 240.808594 1754559560.3315
MEM 240.808594 1754559560.4345
MEM 240.808594 1754559560.5374
MEM 240.808594 1754559560.6406
MEM 240.808594 1754559560.7437
MEM 240.808594 1754559560.8467
MEM 240.808594 1754559560.9496
MEM 240.808594 1754559561.0527
MEM 240.808594 1754559561.1558
MEM 240.808594 1754559561.2588
MEM 240.808594 1754559561.3618
MEM 240.808594 1754559561.4649
MEM 240.808594 1754559561.5679
MEM 240.808594 1754559561.6711
MEM 240.808594 1754559561.7741
MEM 240.808594 1754559561.8771
MEM 240.808594 1754559561.9802
MEM 240.808594 1754559562.0833
MEM 240.808594 1754559562.1863
MEM 240.808594 1754559562.2894
MEM 240.808594 1754559562.3925
MEM 240.808594 1754559562.4955
MEM 240.808594 1754559562.5985
MEM 240.808594 1754559562.7016
MEM 240.808594 1754559562.8047
MEM 240.808594 1754559562.9077
MEM 240.808594 1754559563.0108
MEM 240.808594 1754559563.1137
MEM 240.808594 1754559563.2168
MEM 240.808594 1754559563.3200
MEM 240.808594 1754559563.4231
MEM 240.808594 1754559563.5260
MEM 240.808594 1754559563.6293
MEM 240.808594 1754559563.7324
MEM 240.808594 1754559563.8354
MEM 240.808594 1754559563.9384
MEM 240.808594 1754559564.0414
MEM 240.808594 1754559564.1446
MEM 240.808594 1754559564.2477
MEM 240.808594 1754559564.3508
MEM 240.808594 1754559564.4539
MEM 240.808594 1754559564.5569
MEM 240.808594 1754559564.6601
MEM 240.808594 1754559564.7631
MEM 240.808594 1754559564.8662
MEM 240.808594 1754559564.9694
MEM 240.808594 1754559565.0725
MEM 240.808594 1754559565.1756
MEM 240.808594 1754559565.2786
MEM 240.808594 1754559565.3816
MEM 240.808594 1754559565.4848
MEM 240.808594 1754559565.5878
MEM 240.808594 1754559565.6907
MEM 240.808594 1754559565.7937
MEM 240.808594 1754559565.8967
MEM 240.808594 1754559565.9998
MEM 240.808594 1754559566.1028
MEM 240.808594 1754559566.2057
MEM 240.808594 1754559566.3087
MEM 240.808594 1754559566.4118
MEM 240.808594 1754559566.5148
MEM 240.808594 1754559566.6178
MEM 240.808594 1754559566.7209
MEM 240.808594 1754559566.8241
MEM 240.808594 1754559566.9274
MEM 240.808594 1754559567.0303
MEM 240.808594 1754559567.1334
MEM 240.808594 1754559567.2367
MEM 240.808594 1754559567.3398
MEM 240.808594 1754559567.4430
MEM 241.308594 1754559567.5460
MEM 241.683594 1754559567.6490
MEM 255.433594 1754559567.7549
MEM 263.308594 1754559567.8611
MEM 271.433594 1754559567.9670
MEM 279.433594 1754559568.0734
MEM 287.558594 1754559568.1794
MEM 295.433594 1754559568.2852
MEM 303.058594 1754559568.3882
MEM 243.070312 1754559568.4922
MEM 291.945312 1754559568.5976
MEM 301.070312 1754559568.7027
MEM 263.945312 1754559568.8081
MEM 303.070312 1754559568.9130
MEM 250.695312 1754559569.0179
MEM 302.695312 1754559569.1227
MEM 245.070312 1754559569.2273
MEM 285.945312 1754559569.3308
MEM 303.070312 1754559569.4350
MEM 261.574219 1754559569.5398
MEM 303.074219 1754559569.6440
MEM 247.699219 1754559569.7492
MEM 299.949219 1754559569.8551
MEM 248.074219 1754559569.9594
MEM 283.449219 1754559570.0634
MEM 303.074219 1754559570.1670
MEM 261.699219 1754559570.2709
MEM 287.574219 1754559570.3744
MEM 250.687500 1754559570.4783
MEM 250.687500 1754559570.5820
MEM 250.687500 1754559570.6855
MEM 250.687500 1754559570.7900
MEM 250.687500 1754559570.8951
MEM 250.687500 1754559570.9993
MEM 250.687500 1754559571.1034
MEM 250.687500 1754559571.2085
MEM 250.687500 1754559571.3130
MEM 250.687500 1754559571.4179
MEM 250.687500 1754559571.5228
MEM 250.687500 1754559571.6270
MEM 250.812500 1754559571.7310
MEM 250.812500 1754559571.8358
MEM 250.812500 1754559571.9409
MEM 250.812500 1754559572.0451
MEM 250.812500 1754559572.1491
MEM 250.812500 1754559572.2534
MEM 250.812500 1754559572.3581
MEM 250.812500 1754559572.4624
MEM 250.812500 1754559572.5666
MEM 250.812500 1754559572.6697
MEM 250.812500 1754559572.7729
MEM 250.812500 1754559572.8773
MEM 250.812500 1754559572.9821
MEM 250.812500 1754559573.0851
MEM 250.812500 1754559573.1882
MEM 250.812500 1754559573.2913
MEM 250.812500 1754559573.3943
MEM 250.812500 1754559573.4973
MEM 250.812500 1754559573.6005
MEM 250.812500 1754559573.7036
MEM 250.812500 1754559573.8065
MEM 250.812500 1754559573.9094
MEM 250.812500 1754559574.0125
MEM 250.812500 1754559574.1155
MEM 250.812500 1754559574.2185
MEM 250.812500 1754559574.3214
MEM 250.812500 1754559574.4248
MEM 250.812500 1754559574.5278
MEM 250.812500 1754559574.6309
MEM 250.812500 1754559574.7344
MEM 250.812500 1754559574.8375
MEM 250.812500 1754559574.9408
MEM 250.812500 1754559575.0441
MEM 250.812500 1754559575.1477
MEM 250.812500 1754559575.2513
MEM 250.812500 1754559575.3545
MEM 250.812500 1754559575.4578
MEM 250.812500 1754559575.5612
MEM 250.812500 1754559575.6645
MEM 250.812500 1754559575.7682
MEM 250.812500 1754559575.8716
MEM 250.812500 1754559575.9749
MEM 250.812500 1754559576.0782
MEM 250.812500 1754559576.1816
MEM 250.812500 1754559576.2849
MEM 250.812500 1754559576.3882
MEM 250.812500 1754559576.4918
MEM 250.812500 1754559576.5952
MEM 250.812500 1754559576.6985
MEM 250.812500 1754559576.8017
MEM 250.812500 1754559576.9050
MEM 250.812500 1754559577.0084
MEM 250.812500 1754559577.1121
MEM 250.812500 1754559577.2155
MEM 250.812500 1754559577.3187
MEM 250.812500 1754559577.4219
MEM 250.812500 1754559577.5253
MEM 250.812500 1754559577.6287
MEM 250.812500 1754559577.7320
MEM 250.812500 1754559577.8356
MEM 250.812500 1754559577.9391
MEM 250.812500 1754559578.0421
MEM 250.812500 1754559578.1456
MEM 250.812500 1754559578.2489
MEM 250.812500 1754559578.3523
MEM 250.812500 1754559578.4558
MEM 250.812500 1754559578.5593
MEM 250.812500 1754559578.6628
MEM 250.812500 1754559578.7661
MEM 250.812500 1754559578.8692
MEM 250.812500 1754559578.9728
MEM 250.812500 1754559579.0765
MEM 250.812500 1754559579.1801
MEM 250.812500 1754559579.2837
MEM 250.812500 1754559579.3871
MEM 250.812500 1754559579.4907
MEM 250.812500 1754559579.5940
MEM 250.812500 1754559579.6973
MEM 250.812500 1754559579.8007
MEM 250.812500 1754559579.9043
MEM 250.812500 1754559580.0079
MEM 250.812500 1754559580.1115
MEM 250.812500 1754559580.2147
MEM 250.812500 1754559580.3184
MEM 250.812500 1754559580.4217
MEM 250.812500 1754559580.5252
MEM 250.812500 1754559580.6285
MEM 250.812500 1754559580.7320
MEM 250.812500 1754559580.8352
MEM 250.812500 1754559580.9388
MEM 250.812500 1754559581.0423
MEM 250.812500 1754559581.1457
MEM 250.812500 1754559581.2491
MEM 250.812500 1754559581.3528
MEM 250.812500 1754559581.4564
MEM 250.812500 1754559581.5601
MEM 250.812500 1754559581.6632
MEM 250.812500 1754559581.7667
MEM 250.812500 1754559581.8702
MEM 248.812500 1754559581.9733
MEM 237.812500 1754559582.0764
MEM 237.812500 1754559582.1794
MEM 237.812500 1754559582.2824
MEM 237.812500 1754559582.3855
MEM 237.812500 1754559582.4885
MEM 237.812500 1754559582.5916
MEM 237.812500 1754559582.6947
MEM 237.812500 1754559582.7998
MEM 237.812500 1754559582.9048
MEM 237.812500 1754559583.0081
MEM 237.812500 1754559583.1112
MEM 237.812500 1754559583.2142
MEM 237.812500 1754559583.3172
MEM 237.812500 1754559583.4202
MEM 237.812500 1754559583.5233
MEM 237.812500 1754559583.6262
MEM 237.812500 1754559583.7295
MEM 237.812500 1754559583.8325
MEM 237.812500 1754559583.9356
MEM 237.812500 1754559584.0388
MEM 237.812500 1754559584.1417
MEM 237.812500 1754559584.2448
MEM 237.812500 1754559584.3479
MEM 237.812500 1754559584.4510
MEM 237.812500 1754559584.5540
MEM 237.812500 1754559584.6570
MEM 237.812500 1754559584.7600
MEM 237.812500 1754559584.8630
MEM 237.812500 1754559584.9661
MEM 237.812500 1754559585.0692
MEM 237.812500 1754559585.1721
MEM 237.812500 1754559585.2752
MEM 237.812500 1754559585.3781
MEM 237.812500 1754559585.4812
MEM 237.812500 1754559585.5843
MEM 237.812500 1754559585.6876
MEM 237.812500 1754559585.7907
MEM 237.812500 1754559585.8936
MEM 237.812500 1754559585.9967
MEM 237.812500 1754559586.0998
MEM 237.812500 1754559586.2028
MEM 237.812500 1754559586.3059
MEM 237.812500 1754559586.4091
MEM 237.812500 1754559586.5122
MEM 237.812500 1754559586.6152
MEM 237.812500 1754559586.7183
MEM 237.812500 1754559586.8213
MEM 237.812500 1754559586.9244
MEM 237.812500 1754559587.0275
MEM 237.812500 1754559587.1304
MEM 237.812500 1754559587.2335
MEM 237.812500 1754559587.3366
MEM 237.812500 1754559587.4396
MEM 237.812500 1754559587.5427
MEM 237.812500 1754559587.6457
MEM 237.812500 1754559587.7488
MEM 237.812500 1754559587.8519
MEM 237.812500 1754559587.9550
MEM 237.812500 1754559588.0580
MEM 237.812500 1754559588.1612
MEM 237.812500 1754559588.2642
MEM 237.812500 1754559588.3673
MEM 237.812500 1754559588.4704
MEM 237.812500 1754559588.5734
MEM 237.812500 1754559588.6765
MEM 237.812500 1754559588.7797
MEM 237.812500 1754559588.8828
MEM 237.812500 1754559588.9858
MEM 238.312500 1754559589.0889
MEM 239.187500 1754559589.1921
MEM 240.062500 1754559589.2952
MEM 240.812500 1754559589.3982
MEM 241.687500 1754559589.5013
MEM 251.437500 1754559589.6079
MEM 259.562500 1754559589.7140
MEM 267.437500 1754559589.8202
MEM 275.312500 1754559589.9261
MEM 283.187500 1754559590.0320
MEM 291.062500 1754559590.1380
MEM 298.687500 1754559590.2440
MEM 303.062500 1754559590.3471
MEM 265.605469 1754559590.4501
MEM 303.105469 1754559590.5532
MEM 260.484375 1754559590.6565
MEM 303.109375 1754559590.7596
MEM 259.859375 1754559590.8628
MEM 303.109375 1754559590.9658
MEM 256.734375 1754559591.0688
MEM 303.109375 1754559591.1719
MEM 255.484375 1754559591.2753
MEM 303.109375 1754559591.3783
MEM 248.734375 1754559591.4814
MEM 303.109375 1754559591.5844
MEM 249.734375 1754559591.6875
MEM 303.109375 1754559591.7904
MEM 250.734375 1754559591.8934
MEM 287.609375 1754559591.9965
MEM 251.707031 1754559592.0996
MEM 251.707031 1754559592.2027
MEM 251.707031 1754559592.3059
MEM 251.707031 1754559592.4090
MEM 251.707031 1754559592.5123
MEM 251.707031 1754559592.6154
MEM 251.707031 1754559592.7183
MEM 251.707031 1754559592.8214
MEM 251.707031 1754559592.9246
MEM 251.707031 1754559593.0277
MEM 251.707031 1754559593.1307
MEM 251.707031 1754559593.2338
MEM 251.707031 1754559593.3370
MEM 251.707031 1754559593.4400
MEM 251.707031 1754559593.5431
MEM 251.707031 1754559593.6461
MEM 251.707031 1754559593.7492
MEM 251.707031 1754559593.8523
MEM 251.707031 1754559593.9555
MEM 251.707031 1754559594.0585
MEM 251.707031 1754559594.1615
MEM 251.707031 1754559594.2646
MEM 251.707031 1754559594.3677
MEM 251.707031 1754559594.4708
MEM 251.707031 1754559594.5738
MEM 251.707031 1754559594.6769
MEM 251.707031 1754559594.7801
MEM 251.707031 1754559594.8834
MEM 251.707031 1754559594.9863
